Genero,Artista,Titulo,Cancion
Vallenato, Diomedes Díaz,Los Recuerdos de Ella,"Voy a pone' una tiendecita pa' vender cerveza
Para yo tomarme una de vez en cuando
Para evitarme de andarla buscando
Porque así es que me la paso de tienda en tienda

Porque no hay cosa mas sabrosa que
Abrir una nevera
Y destapar una cerveza pa
Curar un guayabo

Yo que la paso tomando
Pa' curar las penas mías
Con una cerveza fría
Me puedo quitar el guayabo

La tiendecita se llama los Recuerdos de Ella
Porque por ella es que bebo casi todos los días
Y amanezco enguayabado y salgo pa' la tienda
En busca de conseguir una cerveza fría
Pero me he puesto a pensar que si la tienda es mía
No mas levantarme y abrir la nevera

Y aquel que viva tomando
Porque la mujer lo deja
Que vaya a pasar el guayabo
Allá en los Recuerdos de Ella

Cuando el hombre es parrandero y es sentimental
Siempre se pone a tomar cuando algo le pasa
Muchas veces en los negocios porque le va mal
O si no es algún problema que tiene en la casa
Ay! O de pronto es desengaño de alguna muchacha
Lo entristece y entonces se pone a llorar

Y yo que beba o no beba
Siempre vivo enguayabado

Porque los recuerdos de ella
Me hacen pegar mis"
Vallenato, Diomedes Díaz,Muchas Gracias,"Hoy nuevamente me ha nacido otra canción
Para cantársela a toda la gente mía
O sea esa gente que quiere a Diomedes Díaz
Que con orgullo forman mi fanaticada

Hoy de toditos vivo muy agradecido
Porque son cosas que no hay cómo olvidarlas 

La llevo del alma prendida
A toda mi fanaticada 

Y el día que se acabe mi vida
Les dejo mi canto y mi fama

Vivo orgulloso como todo colombiano
De ser cultor de las cosas más bonitas
Como Escalona, García Márquez y Obregón
Y como Botero el que pinta las gorditas
Ay! Como el Pibe, Tino Asprilla y como Higuita
Y Lucho Herrera el campeón de los ciclistas

La llevo del alma prendida
A toda mi fanaticada 

Y el día que se acabe mi vida
Les dejo mi canto y mi fama

Al periodismo colombiano también quiero
Darle un abrazo en nombre de mi folclor
Porque ellos son los que le han da’o la difusión
A esas canciones que he compuesto para ustedes
Por eso quiero que reciban de Diomedes
Un fuerte abrazo y de Dios la bendición

La llevo del alma prendida
A toda mi fanaticada 

Y el día que se acabe mi vida
Les dejo mi canto y mi fama 

Canción 'Muchas gracias' interpretada por Diomedes Díaz"
Vallenato, Diomedes Díaz,Ay La Vida,"Ay la vida tan bonita que es vivirla
Con amor y compartirla como lo manda el creador
Y tú me la estás quitando corazón
Y tú me la estás quitando sin razón 

Ay la vida que era alegre y divertida
Con mis canciones sentidas
Vivía como un chupaflor
Y ahora tú me estás matando de dolor
Con tanto desprecio y tanto desamor 

Muy poco salgo a divertirme en las
Parrandas
No me provoca tomarme un trago de ron
Ya mis amigos con frecuencia me reclaman
Y hasta me dicen que soy un tonto llorón
Pero es que no se imaginan, no señor
Que tengo el alma partida sin tu amor 

Ay mi vida dime por qué tan esquiva
Por qué siempre me lastimas
Sin clemencia el corazón
Si tú eres de mi existencia la razón
Soy digno de condolencia sin tu amor 

Ay mi vida ven a curar mis heridas
Te haces la desentendida
Sin ti voy es pa’ final
Siendo tú la medicina de este mal
Tienes mi alma sumergida en el pesar 

Muy poco salgo a divertirme en las parrandas
No me provoca tomarme un trago de ron
Ya mis amigos con frecuencia me reclaman
Y hasta me dicen que soy un tonto llorón
Pero es que no se imaginan, no señor
Que tengo el alma partida sin tu amor"
Vallenato, Diomedes Díaz,Fantasía,"Ese que escribe versos
Repletos de verano
Estando en primavera
Ese soy yo

Y esa linda camelia
Que se quedó sin alma
Que no comprende nada
Eres sin duda tú

Ese que por ser bueno
Lo tiran a la nada
Y que no cree en la fama
Ese soy yo

Esa de ojitos negros
Y que se cree la dueña
De todas las miradas
No entenderá el amor

Que diferente seria mi vida si me quisieras
Y que tus labios me dieran toda tu juventud
Y me dejaran cambiarte un poco y hacerte buena
Entonces si gustarían los ojos que tienes tú

Porque tu sabes que tienes preciosa
Un atractivo que rinde a los hombres
Que no resisten tus ojos, tu boca
Y se someten a tus condiciones

Porque derrochas amores y lujos
Porque provocas tantos desengaños
Porque es muy triste vivir de apariencias
Porque mujer que no quiere a ninguno
Le mostraran mil fracasos los años

Si se te van esos años en fantasias placenteras
Si se te van esos años en fantasias placenteras

Se tornarán tus placeres en llanto
Y tu sonrisa en quimera
Se tornarán tus placeres en llanto
Y tu sonrisa en quimera

Ese que escribe versos
Que casi no saluda
Que siempre esta en la luna
Ese soy yo

Y esa linda camelia
Que esta metida en todo
Hablando más que nadie
Es un sueño de amor

Esa que mira siempre
Con mucha picardia
Con ojos aguileños
Esa me mata a mí

Hay muchos que la adoran
Otros que la desprecian
Y muchos que la elogian 
para verla feliz

Es por que tiene ese algo extraño que al conocerla
Uno presiente que ya hace tiempo la conocía
Es como ver aquella esperanza que el alma sueña
En los instantes de soledad y melancolía

Porque tu sabes que tienes preciosa
Un atractivo que rinde a los hombres
Que no resisten tus ojos, tu boca
Y se someten a tus condiciones

Porque derrochas amores y lujos
Porque provocas tantos desengaños
Porque es muy triste vivir de apariencias
Porque mujer que no quiere a ninguno
Le mostraran mi fracaso los años

Se tornarán tus placeres en llanto
Y tu sonrisa en quimera
Se tornarán tus placeres en llanto
Y tu sonrisa en quimera"
Vallenato, Diomedes Díaz,Hija,"Cómo nace el viento, como llega el verso
Apareciste tu llenándolo todo abarcándolo todo

De donde es la dicha apareciste tu
Mi niña es tan bella que le dicen reina una multitud

Eso sienten otros, eso viven otros
Y más que su reina quiero que seas tu hija
Tanto puedo amarte pero no puedo ordenarte
Toda tu felicidad aunque quisiera salvarte
Hay un mundo inevitable que por ti debes andar

Que linda es mi niña sonriéndose
Burlando la vida, sonriéndose
Un abrazo tuyo me hace olvidar
El pesar más grande abrazándome

Hay veces que temo que tus sueños
Puedan ser frenados y no esté a su lado
Para protegerla
Pero entonces canta y luego me habla y brilla su vida
Y ya se que nada puede detenerla

Hija yo te quiero mucho, no lo olvides en el mundo
Que tu debes conquistar

Antes que llegaras, de besar tu cara
Yo te amaba ya desde el infinito
Desde lo más lindo y por muchas vidas yo te amaba ya

Yo podría esforzarme y a tus pies plantarte lo que quieras tu
La vana existencia, la simple existencia
Como de una reina mejor hazla tu
Hija nunca tengas miedo
De decir tu pensamiento ni luchar por tu ilusión
Sabes de las cosas grandes
Que al final van a quedarte está en seguir tu corazón

Que linda es mi niña sonriéndose
Burlando la vida, sonriéndose
Un abrazo tuyo me hace olvidar
El pesar más grande abrazándome

Hay veces que temo que tus sueños puedan ser frenados
No esté a su lado para protegerla
Pero entonces canta y luego me habla
Y brilla su vida y ya se que nada puede detenerla

Hija yo te quiero mucho, no lo olvides en el mundo
Que tu debes conquistar"
Vallenato, Diomedes Díaz,Bajo El Palo e Mango,"Ay debajo del palo e' mango
Donde yo quiero abrazarte (bis)
Y al oido preguntarte
Negra qué te esta pasando (bis)

Yo no sé, yo no me explico (bis)
Siendo tu tan buena hembra
Por que tienes un capricho
De chiquilla quinceañera (bis)

Sé que tu me estas queriendo (bis)
Ccon un sentimiento grande
Y por qué no quieres darme
Lo que yo te estoy pidiendo (bis)

Yo haré un viaje al infinito
Si tu lo quieres mi amor
Y le preguntaré al creador
Por qué tienes el capricho (bis)

Que por qué no quieres darme
Lo que yo te estoy pidiendo (bis)"
Vallenato, Diomedes Díaz,El Regreso Del Condor,"Ay, vallenato canta, vallenato llora
Por ejemplo ahora, cántale a tus amigos
Que los veo complacidos por allá
Y se sonríen y miran para acá
Que los veo complacidos por allá
Y se sonríen y miran para acá
Pero no saben que mis canciones

A veces lloran cuando las canto
Si se canonizara el vallenato
Al mundo le sirviera de alegría
Porque cantando las canciones mías
Hasta de fiesta se visten los santos
Porque cantando las canciones mías
Hasta de fiesta se visten los santos

Ay, la mujer que viva con un parrandero
Que oiga mi consejo pues la felicito
Que uno llegue después de unos traguitos
Y encuentre su mujer llena de vida
Que uno toque la puerta y enseguida
Le abran la puerta al rey de la familia
Porque es bonito que la mujer
Reciba al hombre en esa forma

Y así vive contenta a toda hora
Y apuesto que el marido no le sale
Si uno le encuentra vuelta una leona
Tiene que regresarse pa' la calle
Si uno encuentra con rabia a su señora
Tiene que regresarse pa' la calle
El cóndor herido al fin no se fue
La Virgen del Carmen lo hizo regresar
Pa' que no quede solo Carrizal

Mis hijos, mi mamá con mis hermanos
Y la cóndor que me dijo llorando
Yo no veo la razón porque te vas
Y la cóndor que me dijo llorando
Yo no veo la razón porque te vas
La mujer vive sola en la casa

El hombre sale y llega tarde
Por eso es que hay problema en los hogares
Pero la mujer tiene la razón
Porque si es ella quien llegara tarde
No existiera el respeto ni el amor
Porque si es ella quien llegara tarde
No existiera el respeto ni el amor"
Vallenato, Diomedes Díaz,Ganó El Folclor,"Ay! Miraba el horizonte donde se oculta el sol
Sabiendo que a mi espalda la luna despuntaba
Y se escuchaban los comentarios
Mientras la noticia iba rodando
Haciendo honor al folclor

Al uno ""El Cacique"" lo apodaban
Mientras que al otro ""El Fuete"" lo llaman
De corazón

Era la locura gritaba la gente

Y precisamente el pueblo entero se emocionó
Y precisamente el pueblo entero se emocionó

Vienen lluvias de verano
Se acrecienta el entusiasmo
Solo reina el amor

Y aquellos enamorados
Muchos de ellos se han casado
Agradecidos son

Que canten es la que la gente quiere
Que toquen, que toquen Juancho y Diomedes

Qué pintor describiría
Sólo Molina podría
Que viva el folclor del Valle

Pero el destino los separó
Por dos caminos los enrumbó

Miren que vaina el mismo destino los encontró
Miren que vaina el mismo destino los encontró

Ay! No hay piedra que resista en darle una cascada
Y en cosas del artista la gente es la que manda

Y un día de tantos se asomó el alba
Cuál será el santo la gente aclama
Para pedirle el favor
Interiormente los dos deseaban
Razones iban razones daban
Se hizo la unión

Volvió la locura
Y ahora más consciente

Y efusivamente el pueblo enteró se emocionó
Y efusivamente el pueblo enteró se emocionó

Los novios que terminaron
Nuevamente se ennoviaron
Reconciliación

Todos los enamorados
Recuerdan lo más bonito
Aquí ganó el folclor
Escuchen cómo la gente los quiere
Que sufren como cuando un amor muere
Y un sanjuanero diría
Yo tranquilo moriría
Si se unen Juancho y Diomedes

Que un día el destino los separó
Por dos caminos los enrumbó

Miren que vaina el mismo destino los encontró
Miren que vaina el mismo destino los encontró"
Vallenato, Diomedes Díaz,Me Deja El AvióN,"Ay me importa un carajo
que te hayas quedado con ese señor.
Yo sé que tu piensas que yo ando borracho y llorando por ti.
Me da mucha pena tener que decirte que no ha sido,
pues yo soy un hombre y hay muchas mujeres mejores que tu.

Sólo me ha quedado una leve inquietud, 
como es natural,
pero algo más bello te va a remplazar
en lo sucesivo de mi juventud.

Supiste engañarme como a un pobre tonto,
lo hiciste muy bien,
pero eso no es nada, más tarde nos vemos
y es largo el camino.
Y ten muy en cuenta que nadie conoce su propio destino
y es justo y factible que pronto tengamos un cruel tropezón.

Te atravezarás a impedirme el camino, a pedirme perdón
y yo te diré con permiso señora, que voy de carrera
y me deja el avión.

Me cuenta la gente que dices que nunca me vuelves a hablar
que estás orgullosa de haberme causado tanto sufrimiento.
Verdad que te quise cuando eras mi novia, y ahora mearrepiento,
por eso es que digo que nunca jamás te vuelvo a llorar.

Y a pesar de todo lo que andan diciendo 
no puedes negar que fuiste mi novia y que yo fui tu dueño
y que hasta tus labios me hastié de besar."
Vallenato, Diomedes Díaz,Otro Adios Es Morirme,"te agradesco por poder hablar un instante contigo
yo no si en verdad lo meresco por hacerte daño
lo cierto es que e sacado la cuenta de cuanto e perdido
al haber lastimao tu inociencia e quedado sin nada
nada temo en mi vida sin ti por que no te e olvidado
nada temo en mi vida sin ti por que tanto te amo

anoche te di un beso en la boca y senti morirme
por que pude abrasarte de nuevo pero era un sueño
te confieso que vivir sin ti a sido terrible
y te pido por dios me perdones por que yo te quiero

coro

no quisiera otra ves despedirme
yo no me quiero ir sin tus besos
aceptar otro adios es morirme
si mi vida eres tu, lo confieso
y en tus manos esta bendecirme
o negarme y tirarme al infierno
no quisiera otra ves despedirme
yo no me quiero ir sin tus besos

puedes ver que la fe me cambio y que no soy el de antes
mas que aquel que a jesus entrego me encuentro arrepentido
sin tu amor ya me queda seguir por el mismo camino
si en los años sin ti no e podido sentir la fortuna
mi fortuna eres tu y quiera dios de que aun no sea tarde 
mi fortuna eres tu y quiera dios que tu puedas amarme

hoy comprendo cuantas enseñanzas dejan los errores
si mi error me condena a vivir llorando tus recuerdos
yo fui un tonto al dejar ir tu amor por vivir mil amores
y tu amor el amor de verdad lo deje con el viento

no me da pena hablar de lo triste
yo fui justo con tus sentimientos
aceptar otro adios es morirme
del ayer de los dos me arrepiento

y en tus manos esta bendecirme
o negarme y tirarme al infierno
no quisiera otra ves despedirme
yo no me quiero ir sin tus besos"
Vallenato, Diomedes Díaz,Sin Ti,"Me voy pero ten presente
me voy pero ten presente 
que muy dentro llevo tu imagen grabada
eso fue lo que le dije aquel momento antes de partir
no olvides que el amor cuando es del alma
aquel que se encuentra lejos de alla se quiere venir

y yo un momento de estos vuelvo
porque es que me he dado cuenta
que sin ti no puedo vivir
ay sin ti, sin ti, sin ti no puedo vivir
lejos de ti tal vez me pueda morir

muchacha como seria
ay muchacha como seria
para andar contigo por todas partes
y no dejar de mirarte y en frente tuyo yo cantaria
para darte por cada verso un besito
para asi cantar mas bonito todas las canciones mias

y de todas cantarte te necesito
que es donde siempre te he dicho
que sin ti yo no viviria

ay sin ti, sin ti, sin ti no puedo vivir
lejos de ti tal vez me pueda morir

mama también me regaña
ay mama tambien me regala
porque duro dias sin ir a la casa
y tu tambien me reclamas
tal vezp ensando que es culpa mia
ay mi amor yo quiza cuanto daria
para estar siempre a tu lado
y no apartarme de ti
ya no puedodejarte sola ni un dia
porque el que ya el alma mia 
no sabe vivir sin ti

ay sin ti, sin ti, sin ti no puedo vivir
lejos de ti tal vez me pueda morir 
ay sin ti, sin ti, sin ti no puedo vivir
lejos de ti tal vez me pueda morir
ay sin ti, sin ti, sin ti no puedo vivir
lejos de ti tal vez me pueda morir"
Vallenato, Diomedes Díaz,26 de Mayo,"El 26 del Mes de Mayo
Nació un niñito en el año 57
Y allá en la junta fue bautizado
Y hoy se conoce con el nombre de Diomedes

En carrizal tierra de poetas
Cerca del pueblo, nacio el cantor campesino
Y desde entonces he venido
Con gran placer y cariño
Representando mi herencia

Entre la Junta Y Patillal
Sobre lomas y sabanas
Hoy canto versos del alma
Cunado empiezo a recordar

Aquel niñito
Que bien sea yo
Se lo llevaron sus padres pa' Villanueva
Hoy es un joven que regreso
Y está orgulloso de estar denuevo en su tierra

Un acordeón
Fue el gran encanto
De aquel niñito
Que presencio una parranda
Tocaba Emiliano el viejo
Ese dia no iba al colegio
Y allí parado me quedaba

Tarde a la casa llegaba
Y me sentaba en seguida 
A hacer tareas de mentiras
Porque papá me pegaba 

Con el esfuerzo
Que hacian mis padres
Gane diplomas en un plantel educativo
Yo fui bien criado no deambulante
Les agradezco como buen hijo el servicio

Y si pudiera, reconocerles dos corazones
Que renovaran su edad
Y se volvieran a enamorar
Y al poco tiempo naciera yo nuevamente

Entre la Junta Y Patillal
Sobre lomas y sabanas
Cantando versos del alma
Al volver a recordar 

Y aquel que no me conocia
Mucho gusto en conocerlo. 
Me llamo Diomedes Diaz
Y vivo en la junta mi pueblo"
Vallenato, Diomedes Díaz,Compadre Querido,"Oiga compadre vamo' a beber
Yo quiero que usted me brinde un trago (bis)
Y expliqueme como hago para olvida' esa mujer (bis)
Cuando no la puedo ver me quiere mata' el guayabo (bis)
y expliqueme como hago para olvida' esa mujer (bis)

Mire compadre aqui tiene el trago
Y me perdona que se lo diga (bis)
Uste' esta martirizado
Y ella se encuentra tranquila (bis) 

¡Ay! yo he visto mujeres
Llorando un cariño (bis)
Lloran como un niño
Sin quién las consuele (bis)
Son cosas que duelen
Compadre querido 

Por esa hembra es cosa que sufro
Y si me muero no hay que pensarle (bis)
Y el que muere por su gusto
Hasta la muerte le sale (bis)

Ay! que nadie me guarde luto
Que no me lloren compadre (bis)
Y el que muere por su gusto
Hasta la muerte le sale (bis)
Y el que muere por su gusto
Hasta la muerte le sale (bis)

¡Ay! que nadie me guarde luto
Que no me lloren compadre (bis)
Yy el que muere por su gusto
Hasta la muerte le sale (bis)
Y el que muere por su gusto
Hasta la muerte le sale (bis)

Expliqueme como hago
Para olvida' esa mujer (bis)
Para olvida' esa mujer
Expliqueme como hago
Expliqueme como hago
Para olvida esa mujer"
Vallenato, Diomedes Díaz,Dos Claveles,"Oiga señor jardinero, por favor (bis)
Véndame un ramo de claveles fresquecitos
Yo le agradezco que me dé los mas bonitos
Que por el precio no se vaya a preocupar

Si usted supiera a quien se los voy a llevar
Posiblemente me los podria regalar
Porque las flores son para la gente noble
És un regalo pa' adornar nuestros amores
Alla en el centro vi muchos en los mostradores
Pero el clavel es una flor muy especial
Ay!, por eso vine a su jardin original
Que aqui son puros como nuestros corazones (bis)

Yo creo que el alma de nosotros ya no tiene (bis)
Otras personas donde puedan alojarse
Porque la mia vive contigo a todas partes
Y yo adonde voy siento la tuya aqui en mi pecho
Nos conocimos hace ya bastante tiempo
Y entre mas dias quererla mas es lo que yo siento
Por eso mismo me he llenado de razones
Para decirte que me siento muy contento
Y al recordarte se me vino al pensamiento
Que dos claveles eran nuestros corazones

Ay! por que son puros como son todas las flores
Que se cultivan con amor y sentimiento (bis)

Esa mujer que me inspira sentimiento (bis)
És la que quiero con todo mi corazón
És la esperanza de un hombre trabajador
Que piensa a diario en el futuro de su hogar
Ella es la dueña de mi vida en general
La fuente fija para que pueda cantar
Todos esos versos que conforman mis canciones
Busco y no encuentro para poder comparar
Pensé en la tierra, en la luna y en el mar
Y no son puntos para hacer comparaciones
Pero estas flores que te voy a regalar
Si se parecen vida mia a nuestros amores (bis)"
Vallenato, Diomedes Díaz,Duerme Conmigo Esta Noche,"Ay ya te vas a casar, mujer
Y yo me quedo solito
Este es el último día que me dejas
Para adorarte en silencio

Al fin se va a terminar, mujer
A mí ninguna me quiso
Te tenían un pretendiente mejor
Yo nunca tuve dinero

Y tú me querías así
Muy por encima del mal me adorabas
Pero tu gente vendió
Tu amor a un precio que yo no alcanzaba

Hoy me quiero despedir
Deseando de corazón que no sufras
Que Dios te dé lo mejor
Ay, no me verás nunca más

Solo te pido pa' mí, please
La despedida final, ay
Duerme conmigo esta noche
Qué tristes son las despedidas

Mañana me voy de tu vida
Por favor duerme conmigo esta noche
Yo no te puedo culpar a ti
No me gané ese derecho

Un compromiso tienes que cumplir
Por el bien de tu familia
Hoy no te guardo rencor ¿pa' qué?
Si no me cabe en el pecho

Solo he podido brindarle fracasos
A la triste vida mía
Algo te voy a decir
Si un día nos llega a cambiar el destino

Iré volando a 'onde estés
Y alegre te pediré: Ven conmigo
Yo esperaré hasta el final
Si es que nos llegan a unir los caminos

Me va a dar rabia y dolor
Ay, que otro te vaya a besar
Pero no llores mi amor
Ay, que el tiempo va a terminar

Duerme conmigo esta noche
Qué tristes son las despedidas
Mañana me voy de tu vida
Por favor duerme conmigo esta noche

Por favor duerme conmigo esta noche
Duerme conmigo esta noche
Qué tristes son las despedidas
Mañana me voy de tu vida

Por favor duerme conmigo esta noche
Por favor duerme conmigo esta noche
Duerme conmigo esta noche
Qué tristes son las despedidas

Mañana me voy de tu vida
Por favor duerme conmigo esta noche
Por favor duerme conmigo esta noche"
Vallenato, Diomedes Díaz,Mi Biografia,"Como no la tengo escrita
Les voy a contar señores
A contar mi biografía desde niño hasta esta parte 
Soy hijo de gente pobre honrada y trabajadores
Y así luchando la vida me levantaron mis padres 

Después salí a rodar tierra sin fin
Dejando sola mi tierra natal 
No tengo plata pero menos mal
Que ya cambio mi modo de vivir 

Yo recuerdo que mi madre
Cuando yo estaba pequeño
Con sus trajecitos viejos
Me hacia mis pantaloncitos

Cumpliendo con su deber
Pasando miles tormentos y
Así me fue levantando
Hasta que fui un hombrecito 

Que así es la vida y que vamos
A hacer luchar y ser del buen corazón 
No se imaginan hoy los que me ven
Lo que luché para ser lo que soy"
Vallenato, Diomedes Díaz,Brindo Con El Alma,"Hoy quiero amanecer tomándome unos tragos
¡Ay! Brindando con el alma por ella
Como lo pueden ver yo estoy enamorado
Pero a mí no me falta una pena

Me enamoré de una niña muy linda
Yo quedé a llamarla y al fin la llamé
Y qué impresión tan grande me llevé
Cuando dije aló contesto la mamá

No, no me la llames más
No me la molestes más
Mira que ella está estudiando
Tiene su novio y se va a casar

Como no puedo verte, ni puedo hablar contigo
¡Ay! Te dejo esta canción de recuerdo
Y si esa fue mi suerte haberte conocido
Para después quererte de lejos

Eso no importa, yo te sigo queriendo
Y con mucho respeto te recordaré
A veces pienso llamarte otra vez
Y pienso a la vez que ahí está tu mamá

Ella no sabe que me muero por ti
Y seguro que así me va a contestar
No, no me la llames más
No me la molestes más
Mira que ella está estudiando
Tiene su novio y se va a casar

No, no me la llames más
No me la molestes más
Mira que ella está estudiando
Tiene su novio y se va a casar

Hombe no la llames más
Déjate de necedad
Mira que ella está estudiando
Tiene su novio y se va a casar

No la llames más
Déjate de necedad
La va a hacer perder el año
Se da cuenta el novio y la va a dejar"
Vallenato, Diomedes Díaz,Dejala,"Amigo escucha este consejo
Que yo te doy pa' que la dejes
Por qu razn te haces el ciego 
Si sabes bien que no te quiere

No sigas viviendo de engaos
Que as no puedes ser feliz
Tu amor te esta causando dao
Y yo no quiero un mal pa' ti

No eres el primero, ni el ltimo, menos
Que lo traiciona una mujer
Pero ya esta bueno
Que sigas sufriendo, sin razn de ser
Total para que, no te estan queriendo

Dejala, que va a acabar contigo
Dejala, que nunca te ha querido
Dejala, por tu bien te lo digo
Dejala, busca un mejor destino

Te gusta demasiado y no puedes olvidarla
Ests enamorado, pero tienes que dejarla

Dejala, bscate otra mujer
Dejala, pa' que sufra tambin
Dejala, no la vuelvas a ver
Dejala, que no te va a querer

Amigo estoy muy preocupado
Porque yo s que ests mintiendo
Dijiste que la habas dejado
Y no es as, la sigues viendo

Ms que un amigo soy tu hermano
Por eso escucha mis consejos
Qu ganas con seguirla amando
Si no te estn correspondiendo

La sigues queriendo y yo te comprendo
Pero te voy a hacer saber
Que yo estoy saliendo 
Hace mucho tiempo con esa mujer
Si no me lo crees, yo te lo demuestro

Dejala, que va a acabar contigo
Dejala, que nunca te ha querido
Dejala, por tu bien te lo digo
Dejala, busca un mejor destino

No pierdas ms tu tiempo
Que no quiero verte hundido
El que escucha consejos llega a viejo
Querido amigo

Dejala, bscate otra mujer 
Dejala, pa' que sufra tambin
Dejala, no la vuelvas a ver
Dejala, que no te va a querer"
Vallenato, Diomedes Díaz,Dos Corazones,"Dos corazones quisiera yo
Para dártelos mi amor
Si yo tuviera dos corazones
Te quisiera doblemente mi vida

Si yo tuviera dos corazones
Te quisiera doblemente mi amor
Un corazón pa' quererte
Un corazón pa' adorarte

Un corazón pa' quererte
Un corazón pa' adorarte
Para que seas la mujer más feliz del mundo
Yo el hombre más engreído que existe en la tierra

Porque el amor de nosotros será como ninguno
Muy lleno de dulces besos y suaves caricias
Será un amor tan inmenso
Como el mar tan profundo

Sensible como el silencio
Cuando sopla la brisa
Dos corazones quisiera yo
Pa' que seas una mujer feliz

Dos corazones quisiera yo
Para entregártelos solo a ti
Porque un amor como el que yo te doy
No lo encontrarás mi vida

Porque yo te quiero con el amor sincero de antes
Ese puro y leal que alguna vez me enseñó mi padre
Porque yo te quiero con el amor sincero de antes
Ese puro y leal que alguna vez me enseñó mi padre

Dos corazones quisiera yo
Pa' que seas una mujer feliz
Dos corazones quisiera yo
Para entregártelos solo a ti

Si Dios me diera todo en el mundo
Te entregara lo más lindo mi vida
Si Dios me diera todo en el mundo
Te entregara lo más lindo mi amor

Con tu amor soy el más grande
Sin tu amor yo no soy nadie
Con tu amor soy el más grande
Sin tu amor yo no soy nadie

Porque tu vives en mí como se mete el viento
Cuando se queda vagando en una ensenada
Porque el amor de nosotros será como ninguno
Muy lleno de dulces besos y suaves caricias

Será un amor tan inmenso
Como el mar tan profundo
Sensible como el silencio
Cuando sopla la brisa

Dos corazones quisiera yo
Pa' que seas una mujer feliz
Dos corazones quisiera yo
Para entregártelos solo a ti

Porque un amor como el que yo te doy
No lo encontraras mi vida
Porque yo te quiero con el amor sincero de antes
Ese puro y leal que alguna vez me enseñó mi padre

Porque yo te quiero con el amor sincero de antes
Ese puro y leal que alguna vez me enseñó mi padre
Dos corazones quisiera yo
Pa' que seas una mujer feliz

Dos corazones quisiera yo
Para entregártelos solo a ti
Dos corazones quisiera yo
Pa' que seas una mujer feliz

Dos corazones quisiera yo
Para entregártelos solo a ti
Dos corazones quisiera yo
Pa' que seas una mujer feliz
Dos corazones quisiera yo
Para entregártelos solo a ti"
Vallenato, Diomedes Díaz,La Doctora,"¡Ay!, tengo que conseguirme otra doctora
Porque la que tenía me abandonó
Tengo que conseguirme otra doctora
Porque la que tenía me abandonó
Se fue de vacaciones pa' su tierra
Y me desengañó cuando llegó
Se fue de vacaciones pa' su tierra
Y me desengañó cuando llegó
Y resulta que un paciente como yo
No se puede apartar de su doctora

La tengo vista ya, estudia medicina
La tengo vista ya, estudia medicina
En la Universidad Libre de Barranquilla
En la Universidad Libre de Barranquilla

Yo sé que sin salud no tengo vida
Porque la vida nace del amor
Yo sé que sin salud no tengo vida
Porque la vida nace del amor
Yo sé que sin salud no tengo vida
Porque la vida nace del amor
Porque después de Dios la salvación
Está en el que estudia la medicina
Porque después de Dios la salvación
Está en el que estudia la medicina
Doctora que mi Dios me la bendiga
Porque en usted encontré la salvación

La tengo vista ya, estudia medicina
La tengo vista ya, estudia medicina
En la Universidad Libre de Barranquilla
En la Universidad Libre de Barranquilla

¡Ay!, los médicos con una intervención
Retornan un mortal lleno de vida
Los médicos con una intervención
Retornan un mortal lleno de vida
Pero todo lo hacen por amor
Y por amor es que canto en la vida
Y hay muchos que reclaman el valor
Del dolor que quitó aquella partida
Y usted me ha desahuciado por amor
Teniendo a la mano la medicina

La tengo vista ya, estudia medicina
La tengo vista ya, estudia medicina
En la Universidad Libre de Barranquilla
En la Universidad Libre de Barranquilla"
Vallenato, Diomedes Díaz,La Envidia,"La envidia es un mal sobre la tierra
La envidia es un mal sobre la tierra
Dios mío dame paciencia
Con tantos envidiosos

Porque cuando la persona es buena
Porque cuando la persona es buena
Si ven que uno prospera
Se ponen trabajosos

Y viven buscando la manera, señor
La forma de hacerle daño al otro
Pero Dios protege el alma buena mi Dios
Y domina bien los envidiosos

Si la ven que está progresando
Buscan la forma de acabarlo
Si usted es pobre y hace plática
Ya le da como rasquiñita

Si tiene un negocio con cliente
Ya le ponen el otro al frente
Y si usted no da lo que tiene
Ya lo tratan de mala gente

Y si compra un carro
Ya les da envidia
Si usted come bien
Ya les da envidia

Si maneja plata
Ya les da envidia
Si uno mujerea
Ya les da envidia

Hay gente que no mueve una paja
Y quiere viví' con plata
Dándose la gran vida
Le da cosa con el que trabaja

Hay gente que no mueve una paja
Y quiere viví' con plata
Dándose la gran vida
Le da cosa con el que trabaja

Porque nunca en la casa le falta la comida
Y miran el sucio el ojo ajeno
Y no ven la vida de los de ellos
Al árbol caído lo hacen leña

Pero Dios prospera al alma buena
Que bonito que es alegrarse
Cuando al otro le valla bien
Cuando el caído se levante

Que eso te llene de placer
No desees mal en esta vida
Para que mi Dios te bendiga
Porque aquel que escupe pa' arriba

Ay le cae la saliva encima
Y si compra un carro
Ya les da envidia
Y un apartamento

Ya les da envidia
Y unas vaquitas
Ya les da envidia
Y unas pollitas

Ya les da envidia
Si compra una estufa
Ya les da envidia
Si pinto la casa
Ya les da envidia"
