Genero,Artista,Titulo,Cancion
Pop Rock,Camila,Equivocada,"Sé que me enamoré
Yo caí perdida sin conocer
Que al salir el sol
Se te va el amor

Duele reconocer
Duele equivocarse y duele saber
Que sin ti es mejor
Aunque al principio no

Me perdí
Apenas te vi
Siempre me hiciste
como quisiste

Porque siempre estuve equivocada
Y no lo quise ver
Porque yo por ti la vida daba
Porque todo lo que empieza acaba

Porque nunca tuve más razones para estar sin él
Porque cuesta tomar decisiones
Porque se que va a doler
Y hoy pude entender
Que a esta mujer
Siempre la hiciste inmensamente triste

Hoy que no puedo más
Sigo decidida a dejarte atrás
Por tu desamor
Lastimada estoy

Me perdí
Apenas te vi
Siempre me hiciste como quisiste

Porque siempre estuve equivocada
Y no lo quise ver
Porque yo por ti la vida daba
Porque todo lo que empieza acaba

Porque nunca tuve más razones
para estar sin él
Porque cuesta tomar decisiones
Porque se va a doler

Si, así me sentía
No sé por qué seguía
Apostándole mi vida a él

Porque siempre estuve equivocada
Y no lo quise ver
Porque yo por ti la vida daba
Porque todo lo que empieza acaba

Porque nunca tuve más razones
para estar sin el
Porque cuesta tomar decisiones
Porque se que va doler

Y hoy pude entender
Que a esta mujer
Siempre la hiciste inmensamente triste"
Pop Rock,Camila,Es Hora de Decir,"Te cansaste de mí
Me alejaste de ti
Y las sales del mar se seco

No se puede salvar
Lo que ya se quebró
Si en la piel esta escrito el final

Fuiste el único amor
En que creí
Peor el tiempo mato lo que te di

Tu también estas triste por que duele oír la verdad


Es hora de decir adiós
No queda otra salida termino
Abrázame en silencio
Lo siento
Dejémoslo pasar
Digámonos adiós

Tu y yo sin amor dos en la oscuridad
Compartiendo tanta soledad

Ya no hay a donde ir
Aceptemos que todo acabo de una vez

Te propongo olvidarnos del ayer
Separarnos ahora sin llorar

Aunque sea muy molesto es mejor oír la verdad

Es hora de decir adiós
No queda otra salida termino
Abrázame en silencio
Lo siento
Dejémoslo pasar
Digámonos adiós

Te perdí lo se
Nada queda ya
Solo las semillas de un recuerdo
En las que seguí tengo q seguir
Y buscar consuelo en otros besos

Siempre hay un tal vez
Siempre habrá un después
Sobrevivir sobreviviré

Ya no es tiempo de fingir
No podemos ignorar
Lo que pide el corazón

Te propongo olvidarnos del ayer
Separarnos ahora sin llorar

Aunque sea muy triste es mejor oír la verdad

Es hora de decir adiós
No queda otra salida termino
Abrázame en silencio
Lo siento
Dejémoslo pasar
Digámonos adiós"
Pop Rock,Camila,Este Momento (part. Manuel Medrano),"Tantas cosas que tenemos que desaprender
Comenzar de nuevo, decidir creer
Tantas guerras fui buscando paz
Y la encuentro en lo que tú me das
Hoy tus brazos me sostienen antes de caer

Si antes de llegar a ti
Me tuve que perder
Y cuántas vueltas di
A punto de volverme loco
Me sanaste poco a poco

Tu voz apaga mi silencio
Y mi contradicción
Y, por favor
No des ni un paso
Afuera de mi corazón
Que por ti la eternidad
Se ha vuelto este momento (oh)

Hay demonios que al fin pude desaparecer
Porque vi en tus ojos lo que quiero ser
Si te tengo no hace falta más
Ya no hay nada que buscar atrás
Eres el presente donde quiero estar

Si tuve que pisar el fondo
Y al infierno ir
Fue para aprender
Me enseñaste la salida
Regresándome la vida

Tu voz apaga mi silencio
Y mi contradicción
Y, por favor
No des ni un paso
Afuera de mi corazón

Porque el cielo que no cabe
En este sentimiento
Y lo que he buscado afuera
Lo he encontrado dentro
Que por ti la eternidad
Se ha vuelto este momento (oh)"
M,MC Tini,Intensamente,"MC Tini tá na casa

Eu não quero mais você
Você fez o mal para mim, assim, assim

Assim assim, você que quis o fim
Agora eu to vivendo a minha vida pelo din (cash cash yeh yeh)

E não tem hora para acabar
O corre é pesado até o dia clarear

E clareou se liga o flow
A rima ta constando MC tini que chegou

E se chegou é pra ficar
O volume ta baixo ta na hora de aumentar

Viva sua vida intensamente
Se livra dos problemas e vai para frente

Aprenda com o passado pega a visão
Não há tempo que têm para viver em vão

Eu não quero mais você, você fez o mal para mim
Agora eu vou viver, minha vida até o fim

Eu não quero mais você, você fez o mal para mim
Agora eu vou viver, minha vida até o fim, assim assim assim

Suplica

MC Tini tá na casa"
M,MC Tini,Taça de Chandon,"Que frio da porra eu tô passando em baixo do meu edredon
É a falta dela que eu sinto quando escuto nosso som
E o sorriso que eu tinha quando estava tudo bom
É passado afogado numa taça de Chandon

Você vai ver o que perdeu, quando o rolê chegar no fim
Quando você se lembrar de mim, saber que isso tudo é em vão

Então vai buscar aquilo que eu não dei
A bagunça que eu rejeitei, vai viver uma ilusão

Meu coração te deu a chave, ele te prometeu amor
Você entrou foi carinhosa e confiança conquistou
E um futuro planejado do seu lado ele sonhou
Viver contigo é o que preciso foi o que ele pensou

Na cama nos dois, num clima gostoso
Sentindo o seu corpo o prazer que nunca tem fim

E fazendo amor, pena que acabou depois que gozou
Só mais um transa sem fim"
Pop,RBD,Cerquita de Ti,"Déjate ver
Extrañarte fue tan natural
Puedo entenderte
Y llorar es de lo más normal

Ha pasado el tiempo
Pero yo te quiero igual
El amor que siento
Va creciendo y no se va

Aunque estemos lejos
Y te sientas triste
Sabes, siempre voy a estar cerca de ti
Hasta hacernos viejos
Que no se te olvide
Sabes, siempre voy a estar cerca de ti

Cerquita de ti
Cerquita de ti (te quiero tan cerquita)
(Te quiero tan cerquita)
Cerquita de ti (te quiero tan cerquita)
Cerquita de ti (te quiero tan cerquita)
(Te quiero tan cerquita)

Qué bonito que nos encontramos (que nos encontramos)
Más bonito si nos abrazamos
Nadie nos creía, pero lo logramos
Ha sido difícil, pero aquí estamos

Qué bonito que nos encontramos
Más bonito si nos abrazamos
Nadie nos creía, pero lo logramos
Ha sido difícil, pero aquí estamos

El amor que siento
Va creciendo y no se va

Aunque estemos lejos (aunque estemos lejos)
Y te sientas triste (y te sientas triste)
Sabes siempre voy a estar cerca de ti
Hasta hacernos viejos
Que no se te olvide (no se te olvide)
Sabes, siempre voy a estar cerca de ti

Siempre voy a estar aquí, oh

Cerquita de ti
Cerquita de ti (cerca de ti) (y te sientas triste)
Cerquita de ti (y te sientas triste, triste, triste)

Si lo que sientes es real
El final jamás será el final

(Nunca te olvides) aunque estemos lejos
(Nunca te olvides) y te sientas triste
(Nunca te olvides) sabes, siempre voy a estar cerca de ti
(Nunca te olvides) hasta hacernos viejos
(Nunca te olvides) que no se te olvide
(Nunca te olvides) sabes, siempre voy a estar cerca de ti

Cerquita de ti
Cerquita de ti
Cerquita de ti"
Pop,RBD,Rebelde,"Mientras mi mente viaja donde tú estás
Mi padre grita otra vez
Que me malgasto mi futuro y su paz
Con mi manera de ser

Aunque lo escucho, ya estoy lejos de aquí
Cierro los ojos y ya estoy pensando en ti

Y soy rebelde
Cuando no sigo a los demás
Y soy rebelde
Cuando te quiero hasta rabiar
Y soy rebelde
Cuando no pienso igual que ayer
Y soy rebelde
Cuando me juego hasta la piel

Sí, soy rebelde
Es que quizás
Nadie me conoce bien

Alguno de estos días voy a escapar
Para jugarme todo por un sueño
Todo en la vida es a perder o ganar
Hay que apostar, hay que apostar sin miedo

No importa mucho lo que digan de mí
Cierro los ojos y ya estoy pensando en ti

Y soy rebelde
Cuando no sigo a los demás
Y soy rebelde
Cuando te quiero hasta rabiar
Y soy rebelde
Cuando no pienso igual que ayer
Y soy rebelde
Cuando me juego hasta la piel

Sí, soy rebelde
Es que quizás

No importa mucho lo que digan de mí
Cierro los ojos y ya estoy pensando en ti

Y soy rebelde
Cuando no sigo a los demás
Y soy rebelde
Cuando te quiero hasta rabiar
Y soy rebelde
Cuando no pienso igual que ayer
Y soy rebelde
Cuando me juego hasta la piel

Y soy rebelde
Cuando no sigo a los demás
Y soy rebelde
Cuando te quiero hasta rabiar
Y soy rebelde
Cuando no pienso igual que ayer
Y soy rebelde
Cuando me juego hasta la piel

Y soy rebelde"
Pop,RBD,Sálvame,"Extrañarte es mi necesidad
Vivo en la desesperanza
Desde que tú ya no vuelves más

Sobrevivo por pura ansiedad
Con el nudo en la garganta
Y es que no te dejo de pensar

Poco a poco, el corazón
Va perdiendo la fe
Perdiendo la voz

(Sálvame del olvido)
Sálvame de la soledad
(Sálvame del hastío)
Estoy hecho a tu voluntad
(Sálvame del olvido)
Sálvame de la oscuridad
(Sálvame del hastío)
No me dejes caer jamás

Me propongo tanto continuar
Pero amor es la palabra
Que me cuesta, a veces, olvidar

Sobrevivo por pura ansiedad
Con el nudo en la garganta
Y es que no te dejo de pensar

Poco a poco, el corazón
Va perdiendo la fe
Perdiendo la voz

(Sálvame del olvido)
Sálvame de la soledad
(Sálvame del hastío)
Estoy hecho a tu voluntad
(Sálvame del olvido)
Sálvame de la oscuridad
(Sálvame del hastío)
No me dejes caer jamás

(Sálvame del olvido)
Sálvame de la soledad
(Sálvame del hastío)
Estoy hecho a tu voluntad
(Sálvame del olvido)
Sálvame de la oscuridad
(Sálvame del hastío)
No me dejes caer jamás

(Sálvame del olvido)
(Sálvame del hastío)
(Sálvame del olvido)"
Pop,RBD,Solo Quédate En Silencio,"Te encuentro despierto
Me dices: Lo siento
Con una lágrima derramas

Me abrazas, me hielo
Me pides un beso
Y yo me quedo sin respirar

Solo espera un momento
Solo dime: No es cierto

Solo quédate en silencio cinco minutos
Acaríciame un momento, ven junto a mí
Te daré el último beso, el más profundo
Guardaré mis sentimientos y me iré lejos de ti

De ti, uoh

Tengo tanto miedo
Y es que no comprendo
Qué fue lo que yo he hecho mal (¿qué he hecho mal?)

Me abrazas, me hielo (me hielo con)
Me pides un beso (un beso)
Y yo me quedo sin respirar

Solo espera un momento (el momento)
Solo dime: No es cierto

Solo quédate en silencio cinco minutos
Acaríciame un momento, ven junto a mí
Te daré el último beso, el más profundo
Guardaré mis sentimientos y me iré lejos de ti

Dame tu mano, devuélveme el aire
Di que me amas, que no eres culpable
Por lo menos un momento
Dime que esto no es cierto

Solo quédate en silencio
Acaríciame un momento
Te daré el último beso
Guardaré mis sentimientos
Y me iré lejos de ti

Solo quédate en silencio cinco minutos
Acaríciame un momento, ven junto a mí
Te daré el último beso, el más profundo (el más profundo)
Guardaré mis sentimientos y me iré lejos de ti"
Pop,RBD,Tras de Mí,"Tengo un ticket sin regreso
Y un montón de sueños dentro de un veliz
Un adiós para mis viejos
Mucho miedo y muchas ganas de poder vivir

Abrir las alas para escapar sin fin
Para encontrar libertad
Lejos de aquí, lejos de aquí

Una guitarra y mi niñez
La escuela y mi primera vez
Amigos que no he vuelto a ver
Se van quedando tras de mí

Un cigarrillo, una canción
Las fotos del primer amor
Recuerdos en mi habitación
Se van quedando tras de mí

Ooh, quedando tras de mí
Quedando atrás de mí
Tras de mí, oh

Tengo un nudo en la garganta
Tengo un mapa que me lleva a otro país
El intento de una carta
Una historia y muchas ganas de poder vivir

Abrir las alas para escapar sin fin
Para encontrar libertad
Lejos de aquí, lejos de aquí

Una guitarra y mi niñez
La escuela y mi primera vez
Amigos que no he vuelto a ver
Se van quedando tras de mí

Un cigarrillo, una canción
Las fotos del primer amor
Recuerdos en mi habitación
Se van quedando tras de mí

Ooh, quedando tras de mí
Quedando atrás de mí
Tras de mí, oh

Una guitarra y mi niñez
La escuela y mi primera vez
Amigos que no he vuelto a ver
Se van quedando tras de mí

Un cigarrillo, una canción
Las fotos del primer amor
Recuerdos en mi habitación
Se van quedando tras de mí

Una guitarra y mi niñez
La escuela y mi primera vez
Amigos que no he vuelto a ver
Se van quedando tras de mí

Un cigarrillo, una canción
Las fotos del primer amor
Recuerdos en mi habitación
Se van quedando tras de mí

Una guitarra y mi niñez"
Pop,RBD,Ser O Parecer,"Ser o parecer quien te imaginas
No me puede hacer la dueña de tu vida
Si no me miras, baby

Mucho ya intenté por levantar la voz
Por despertar el interés vacío
Que te haga mío, baby

Y sé que, tal vez, ese día
Nunca me suceda

Pero tú, en mis sueños, siempre has de estar
Como una luz que me ilumina
Y al despertar
Quiero volverlo a intentar, yo

Sé que el corazón
Late más fuerte, más que un motor
Y aunque no sabes nada de mí
Un día te habré de alcanzar, amor

Cuando lo logré y me acerqué a ti
Me congelé, los nervios me mataban
No dije nada, baby

Otro día que me convencí de hablar
Te vi pasar con otra, muy contento
No era el momento, baby

Cómo sucedió que estoy loca
Tan enamorada

Pero tú, en mis sueños, siempre has de estar
Como una luz que me ilumina
Y al despertar
Quiero volverlo a intentar, yo

Sé que el corazón
Late más fuerte, más que un motor
Y aunque no sabes nada de mí
Un día te habré de alcanzar, amor

Verte pasar sin hablar es un cruel sufrimiento
Que desaparece de pronto cuando te pienso
Volando a mi lado, colgados de un sentimiento
Y no importan los días que pase o muera en el intento

(Volverlo a intentar)

Pero tú, en mis sueños, siempre has de estar
Como una luz que me ilumina
Y al despertar
Quiero volverlo a intentar, yo

Sé que el corazón
Late más fuerte, más que un motor
Y aunque no sabes nada de mí
Un día te habré de alcanzar, amor

Pero tú, en mis sueños, siempre has de estar
Como una luz (volverlo a intentar) que me ilumina
Y al despertar
Quiero volverlo a intentar, yo

Sé que el corazón
Late más fuerte, más que un motor
Y aunque no sabes nada de mí
Un día te habré de alcanzar, amor

(Ser o parecer quien te imaginas)
(Ser o parecer quien te imaginas)
(Ser o parecer quien te imaginas)
(Ser o parecer quien te imaginas)"
Pop,RBD,Este Corazón,"¿Cómo poder recuperar tu amor?
¿Cómo sacar la tristeza de mi corazón?
Mi mundo solo gira por ti

¿Cómo sanar este profundo dolor?
Siento correr por mis venas tu respiración
Estoy tan conectada a ti

Que hasta en mis sueños te veo
Sin ti, yo me muero

Y este corazón
Que te robaste cuando te marchaste
Tú te marchaste con mis besos
Con mis besos y mis sueños

Y este corazón
Que está latiendo cada vez más lento
Y estoy sintiendo en mis adentros
Cómo el fuego no se apagó

No se apagó

¿Cómo calmar esta profunda obsesión?
¿Cómo le explico a mi alma que se terminó?
Me estoy volviendo loco por ti

Que hasta en mis sueños te veo
Sin ti, yo me muero

Y este corazón
Que te robaste cuando te marchaste
Tú te marchaste con mis besos
Con mis besos y mis sueños

Y este corazón
Que está latiendo cada vez más lento
Y estoy sintiendo en mis adentros
Cómo el fuego no se apagó

Sigue ardiendo (sigue ardiendo)
Mientras exista el amor
No se apagó el amor
Uoh, uoh

Y este corazón

Y este corazón
Que te robaste cuando te marchaste
Tú te marchaste con mis besos
Con mis besos y mis sueños

Y este corazón (corazón)
Que está latiendo cada vez más lento (latiendo)
Y estoy sintiendo en mis adentros
Cómo el fuego no se apagó"
Pop,RBD,Y No Puedo Olvidarte,"En el silencio de mi habitación
Aún siento el murmullo de tu voz
Lastimándome con un dulce adiós
Dejándome vacío el corazón

Casi no duermo y ya he vuelto a fumar
Cada recuerdo es una lágrima
No sé cómo hacer para estar de pie
Siempre me digo que es la última vez

Y vuelvo a caer
Cuando pienso en ti
No soy nada sin ti

Y no puedo olvidarte si te veo en todas partes
Si en el último beso me robaste el aliento
Y no puedo olvidarte si te llevo en la sangre
Si en el último abrazo aún me pierdo despacio

Y no puedo olvidarte
Y no puedo olvidarte
Y no puedo olvidarte
Y no puedo olvidarte

No encuentro aún algún antídoto
Para entender que todo terminó
Intento salir de la soledad
Darle al destino una oportunidad

Mas vuelvo a caer
Cuando pienso en ti
No soy nada sin ti

Y no puedo olvidarte si te veo en todas partes
Si en el último beso me robaste el aliento
Y no puedo olvidarte si te llevo en la sangre
Si en el último abrazo aún me pierdo despacio

Y no puedo olvidarte
Y no puedo olvidarte
Y no puedo olvidarte
Y no puedo olvidarte

No sé cómo, no sé cuánto
Olvidarte me hace daño
No sé cómo, no sé cuánto
Olvidarte me hace daño

Y no puedo olvidarte
Y no puedo olvidarte
Y no puedo olvidarte
Y no puedo olvidarte"
Pop,RBD,Enséñame,"Es dolor el saber
Que lo nuestro se puede terminar
Porque simple y sencillamente
Nunca he sabido actuar

Y sé que mueres por mí, vives por mí
Y nunca me has dejado atrás
Aunque sabes que a veces
Yo soy solo miedo

Pero vives en mí, junto a mí
En mi interior
En este corazón confundido
Por eso te pido por favor

Enséñame
A quererte un poco más y a sentir contigo
El amor que tú me das desvanece el frío
Quiero verte ya

Enséñame
A quererte un poco más y a vivir contigo
Que no aguanto la ansiedad de saberte mío
Quiero ir donde vas

Lejos de pensar
Que me estoy haciendo mal
Tengo que reconocer
Que todo esto me ha salido mal

Por eso voy a aprender, voy a vivir
Voy a abrazarte más y más
Y no quiero y no debo y no puedo dejar de verte
(Dejar de verte)

Porque vives en mí, junto a mí
En mi interior
En este corazón confundido
Por eso te pido por favor

Enséñame 
A quererte un poco más y a sentir contigo
El amor que tú me das desvanece el frío
Quiero verte ya

Enséñame
A quererte un poco más y a vivir contigo
Que no aguanto la ansiedad de saberte mío
Quiero ir donde vas

Es dolor el saber
Que lo nuestro se puede terminar
Porque simple y sencillamente
Nunca he sabido actuar

Enséñame
Y a sentir contigo
Desvanece el frío
Quiero verte ya

Enséñame
A quererte un poco más y a vivir contigo
Que no aguanto la ansiedad de saberte mío
Quiero ir donde vas"
Pop,RBD,Nuestro Amor,"Es tan mágico cómo todo pasó
En nuestro amor (nuestro amor)
Nuestro dulce amor

Es tan fácil que ya nada me sorprende
En nuestro amor (en nuestro amor)
Este increíble amor

Todo fue como en un sueño
En nuestro amor
Todo va sucediendo

Y es así, así es
Y no hay nada que hacerle
Y es así, así es
Es así cómo sucede este amor

Es tan sencillo que no sé cómo explicar
Nuestro amor
Nuestro dulce amor

Y no sé cuánto tiempo dure el amor
Pero hoy
No hay nada mejor, uoh

Todo fue como en un sueño
En nuestro amor
Todo va sucediendo

Y es así, así es
Y no hay nada que hacerle
Y es así, así es
Es así cómo sucede este amor

Así es
Y no hay nada que hacerle
Y es así, así es
Es así cómo sucede este amor

Y es así, así es
Y no hay nada que hacerle (no hay nada que hacerle)
Y es así, así es
Es así cómo sucede (cómo sucede) este amor

Así es (cuando así es)
Y no hay nada que hacerle (nada que hacerle)
Y es así (cuando así es), así es
Y es así cómo sucede (cómo sucede) este amor"
Pop,RBD,Inalcanzable,"Me siento tan distante y tan cerca a la vez
Descifrando tu silencio
Y entonces me imagino dentro de tu piel
Pero pierdo en el intento

Y por más que busco darte amor
Nunca te fijas en mí
Si supieras que puedo morir por ti
Por ti

Inalcanzable
Como estrella tan distante
Un amor casi imposible
Invisible como el aire
Eres tan inalcanzable
Tan sublime como un ángel
Un amor casi imposible
Como fuego que no arde
Te me has vuelto inalcanzable

Inalcanzable

Pervivo en la vereda de tu soledad
Cuando alguien te lastima
Qué ganas de decirte que no hay nadie más
Que te ame sin medida

Cómo duele verte suspirar
Por quien no te hace feliz
Si supieras que puedo morir por ti
Por ti

Inalcanzable
Como estrella tan distante
Un amor casi imposible
Invisible como el aire
Eres tan inalcanzable
Tan sublime como un ángel
Un amor casi imposible
Como fuego que no arde
Te me has vuelto inalcanzable

Inalcanzable

Inalcanzable
Como estrella tan distante
Un amor casi imposible
Invisible como el aire
Eres tan inalcanzable
Tan sublime como un ángel
Un amor casi imposible
Como fuego que no arde
Te me has vuelto inalcanzable

Inalcanzable
Inalcanzable
Inalcanzable
Inalcanzable"
Pop,RBD,Aún Hay Algo,"Entre tú y yo, está creciendo algo
En mi interior, estás quedándote
Sé que tú y yo tenemos un pasado
Que, a lo mejor, no vuelve a sucedernos

Y a flor de piel
Hay un adiós difícil de olvidarlo
Pero también sé de un amor
Que puede hacer milagros

Si alguna vez piensas en mí
Tal vez, cuando me ves, te hace feliz
Quizás entre los dos
Aún hay algo de amor

Si alguna vez piensas en mí
Quizás, tal vez, cuando me ves, te hace feliz
Quizás entre los dos
Aún hay algo de amor

Entre tú y yo, hay viejos sentimientos
Pensé que no volverían jamás
Sé que tú y yo tenemos una historia
Que nos dejó en medio de la soledad

Y a flor de piel
Hay un adiós difícil de olvidarlo
Pero también sé de un amor
Que puede hacer milagros

Si alguna vez piensas en mí
Tal vez, cuando me ves, te hace feliz
Quizás entre los dos
Aún hay algo de amor

Si alguna vez piensas en mí
Quizás, tal vez, cuando me ves, te hace feliz
Quizás entre los dos
Aún hay algo de amor

Mírame bien, que aún yo sigo aquí
Muriéndome por encontrarte en mí
Mírame bien, que aún yo sigo aquí
Escúchame, no sé vivir sin ti

Si alguna vez piensas en mí
Tal vez, cuando me ves, te hace feliz
Quizás entre los dos
Aún hay algo de amor

Si alguna vez piensas en mí
Quizás, tal vez, cuando me ves, te hace feliz
Quizás entre los dos
Aún hay algo de amor

Si alguna vez piensas en mí
Tal vez, cuando me ves, te hace feliz
Quizás entre los dos
Aún hay algo de amor

Si alguna vez piensas en mí
Quizás, tal vez, cuando me ves, te hace feliz
Quizás entre los dos
Aún hay algo de amor"
Pop,RBD,Cuando El Amor Se Acaba,"Me levanto y no estás
De mi mente te vas
Confundida yo estoy
Sin saber dónde voy

Y soy
Una chica enamorada de tus caricias
Y hoy
Hago paro y no es un motor

Buscando sin saber
Con quién vas a ceder
Me resigno a pensar
Que con otra tú estás jugando

Y voy
Preparando cicatrices del corazón
Que hoy
Se libera de tu control

Y no puedo entender, no quiero comprender
La razón de esta situación
Mas no puedo seguir
Dependiendo de tu calor

El amor se acabó, la pasión terminó
Tu recuerdo lo siento bien
Pero el día de hoy
Ya tu voz se desvaneció

Ya no busco tu olor
El detalle murió
Y me niego a pensar
Que a tu lado yo brillaré

Y voy
Preparando cicatrices del corazón
Que hoy
Se libera de tu control

Y no puedo entender, no quiero comprender
La razón de esta situación
Mas no puedo seguir
Dependiendo de tu calor

El amor se acabó, la pasión terminó
Tu recuerdo lo siento bien
Pero el día de hoy
Ya tu voz se desvaneció

Y no puedo seguir así
Necesito más de ti

Y no puedo entender, no quiero comprender
La razón de esta situación
Mas no puedo seguir
Dependiendo de tu calor

El amor se acabó, la pasión terminó
Tu recuerdo lo siento bien
Pero el día de hoy
Ya tu voz se desvaneció

Y no puedo entender, no quiero comprender
La razón de esta situación
Mas no puedo seguir
Dependiendo de tu calor

El amor se acabó, la pasión terminó
Tu recuerdo lo siento bien"
Pop,RBD,Para Olvidarte de Mí,"En cualquier momento
A la orilla de algún beso
Vas a tropezar conmigo sin quererlo
Para descubrir de nuevo
Que no hay nadie que te llene los recuerdos

Tarde que temprano
Sin saber cómo ni cuándo
Una lágrima te hará extrañar despacio
La ternura de un abrazo
El suspiro de mi nombre entre tus labios

Para olvidarte de mí
Para olvidarte de mí
Tendrías que renunciar
A tanto amor que te dí
Para olvidarte de mí
Para olvidarte de mí
Necesitas volver a nacer

Uno de estos días
Al umbral de una carícia
Volverá de nuevo la melancolía
Para darte la notícia
De que no me has olvidado todavía

Para olvidarte de mí
Para olvidarte de mí
Tendrías que renunciar
A tanto amor que te dí
Para olvidarte de mí
Para olvidarte de mí
Necesitas volver a nacer

Sigo dentro de tu corazón
En las frases, en cualquier
Canción sigo recorriendo todo tu interior

Para olvidarte de mí
Para olvidarte de mí
Tendrías que renunciar
A tanto amor que te dí
Para olvidarte de mí
Para olvidarte de mí
Necesitas volver a nacer"
Pop,RBD,Cariño Mío,"Dance, dance, dance
Rock, rock, rock
Roll, roll, roll
Contigo, cariño mío

Did I tell you how I like it?
I like everything about it
Baby, what a blessing
I've been dancing for a decade
Fell in love with it the first date
Baby, there's no guessing

Cómo bailas y cómo cantas
Collaboration
Body and soul, girl, it's all about
The pure love we have inside

So dance, dance, dance (oh)
Baby, rock, rock, rock (oh)
Let's roll, roll, roll (oh)
Contigo, cariño mío
I love to dance, dance, dance (oh)
I love to rock, rock, rock (oh)
I love to roll, roll, roll (oh)
Contigo, cariño mío

You make me wanna salsa, salsa
You make me wanna cha-cha
Slow down, get up and down
Mueve la cintura, turn it around

If I tell you that I'm feeling
The same way, it's like a healing
Baby, you're a blessing
The steps became like my heart beat
I feel alive working my feet
Baby, it's impressing

Cómo bailas y cómo cantas
Collaboration
Body and soul, boy, it's all about
The love that we have inside

So dance, dance, dance (oh)
Baby, rock, rock, rock (oh)
Let's roll, roll, roll (oh)
Contigo, cariño mío
I love to dance, dance, dance (oh)
I love to rock, rock, rock (oh)
I love to roll, roll, roll (oh)
Contigo, cariño mío

You make me wanna salsa
You make me wanna cha-cha
Slow down, get up and down
Mueve la cintura turn it around

You make me wanna salsa
You make me wanna cha-cha (you make me)
Slow down, get up and down
Mueve la cintura, turn it around

So dance, dance, dance (oh)
Baby, rock, rock, rock (oh) (yeah-yeah)
Let's roll, roll, roll (oh)
Contigo, cariño mío
I love to dance, dance, dance (oh) (dance, dance, come along)
I love to rock, rock, rock (oh)
I love to roll, roll, roll
Contigo, cariño mío (let's dance)

So dance, dance, dance (oh)
Baby, rock, rock, rock (oh)
Let's roll, roll, roll (oh) (yeah)
Contigo, cariño mío
I love to dance, dance, dance (oh)
I love to rock, rock, rock (oh)
I love to roll, roll, roll (oh)
Contigo, cariño mío

So dance, dance, dance (oh)
Baby, rock, rock, rock (oh)
Let's roll, roll, roll (oh) (c'mon, girl)
Contigo, cariño mío
I love to dance, dance, dance (oh)
I love to rock, rock, rock (oh) (yeah)
I love to roll, roll, roll (oh) (let's dance)
Contigo, cariño mío"
Pop,RBD,Una Canción,"Hay unas que llegan al alma
Que te hacen mover las palmas
Otras que llegan al corazón

Hay unas que se necesitan
Otras que nunca se olvidan
Que te hacen despertar pasión

Oyendo una canción para ti, para mí
Y que nos llegue al pensamiento
Para vivir y expresar todo lo que yo siento
Quiero tenerte, te dedico esta canción

Todo comenzó con un vaso
Un trago caro y escaso
Que me subía la desolación

Oyendo al grupo del bar
Tocar mi favorita
Se me subió la desesperación

Oyendo una canción para ti, para mí
Y que nos llegue al pensamiento
Para vivir y expresar todo lo que yo siento
Quiero tenerte, te dedico esta canción

Perdiendo el tiempo
Pensando en ti
Yo sé que nunca vas a regresar a mí

Una canción para ti, para mí
Y que nos llegue al pensamiento
Para vivir y expresar todo lo que yo siento
Quiero tenerte, te dedico esta canción

No, oh
Te dedico esta canción"
Pop,RBD,Adiós,"Esto llegó a su final
Cuánto te voy a extrañar
Hoy que debemos partir
Dejarlo todo hasta aquí

Y aunque debo continuar
¿Cómo poderte olvidar?
El recuerdo de ti
Está muy dentro de mí

Jamás podré remplazar tu amor
Ni repetir lo que logramos sentir
Siempre estaré agradecido, amor
Tú me has dado lo que siempre soñé

Y hoy te digo adiós
Te recordaré cuando salga el Sol
Cuando escuche nuestra canción
Y hoy que me alejaré, necesitas saber
Que estarás en mi corazón

Esto llegó a su final
Y aunque me hace llorar
Hoy me siento feliz
Por formar parte de ti

Sé que debemos volar
Por el momento, acabar, terminar
Te quisiera pedir
Que no te olvides de mí

Jamás podré remplazar tu amor
Ni repetir lo que logramos sentir
Siempre estaré agradecido, amor
Tú me has dado lo que siempre soñé

Y hoy te digo adiós
Te recordaré cuando salga el Sol
Cuando escuche nuestra canción
Y hoy que me alejaré, necesitas saber
Que estarás en mi corazón

Cuántas tristezas compartí
Mis alegrías, te las di
Y hoy te veo partir

Adiós
Te recordaré cuando salga el Sol
Cuando escuche nuestra canción
Y hoy que me alejaré, necesitas saber
Que estarás en mi corazón

Esto llegó a su final
Estarás en mi corazón
Siempre en mi corazón
Esto llegó a su final
Estarás en mi corazón"
